"LocID" "Location" "VarID" "Variant" "Time" "MidPeriod" "SexID" "Sex" "AgeGrpStart" "AgeGrpSpan" "mx" "qx" "px" "lx" "dx" "Lx" "Sx" "Tx" "ex" "ax"
"139412" 356 "India" 2 "Medium" "2025-2030" 2028 2 "Female" 70 5 0.04525496 0.2041087 0.7958913 66962 13668 302012 0.75397711 803882 12.005 2.600275
"139413" 356 "India" 2 "Medium" "2025-2030" 2028 3 "Both" 70 5 0.05106264 0.2271669 0.7728331 60907 13836 270961 0.72945552 695434 11.418 2.573541
"139414" 356 "India" 2 "Medium" "2025-2030" 2028 1 "Male" 75 5 0.08551733 0.35161541 0.64838459 41409 14560 170260 0.60075363 353946 8.547 2.473454
"139415" 356 "India" 2 "Medium" "2025-2030" 2028 2 "Female" 75 5 0.06897526 0.2947088 0.7052912 53295 15706 227710 0.65004335 501870 9.417 2.532052
"139416" 356 "India" 2 "Medium" "2025-2030" 2028 3 "Both" 75 5 0.07646305 0.32107502 0.67892498 47071 15113 197654 0.62777504 424473 9.018 2.505527
"139417" 356 "India" 2 "Medium" "2025-2030" 2028 1 "Male" 80 5 0.11911724 0.45378706 0.54621294 26849 12184 102284 0.50388791 183686 6.841 2.376707
"139418" 356 "India" 2 "Medium" "2025-2030" 2028 2 "Female" 80 5 0.10520586 0.41429867 0.58570133 37588 15573 148021 0.53509516 274160 7.294 2.436586
"139419" 356 "India" 2 "Medium" "2025-2030" 2028 3 "Both" 80 5 0.11114561 0.43154834 0.56845166 31957 13791 124082 0.52168395 226819 7.098 2.411019
"139420" 356 "India" 2 "Medium" "2025-2030" 2028 1 "Male" 85 15 0.18016217 NA NA 14665 14665 81401 NA 81401 5.551 5.550555
"139421" 356 "India" 2 "Medium" "2025-2030" 2028 2 "Female" 85 15 0.17453433 NA NA 22015 22015 126138 NA 126138 5.73 5.729532
"139422" 356 "India" 2 "Medium" "2025-2030" 2028 3 "Both" 85 15 0.17682291 NA NA 18166 18166 102737 NA 102737 5.655 5.655376
"139423" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 0 1 0.02553982 0.02497488 0.97502512 100000 2497 97788 0.97281774 6858710 68.587 0.114303
"139424" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 0 1 0.02611968 0.0255371 0.9744629 100000 2554 97770 0.9713199 7245460 72.455 0.126594
"139425" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 0 1 0.02581713 0.02524374 0.97475626 100000 2524 97779 0.97210916 7043868 70.439 0.120181
"139426" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 1 4 0.00147573 0.00588191 0.99411809 97503 574 388621 0.994805 6760922 69.341 1.577751
"139427" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 1 4 0.00194022 0.00772317 0.99227683 97446 753 387890 0.99390119 7147690 73.35 1.482331
"139428" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 1 4 0.00169787 0.00676315 0.99323685 97476 659 388276 0.9943643 6946089 71.26 1.532117
"139429" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 5 5 0.0006308 0.00314904 0.99685096 96929 305 483882 0.99712171 6372301 65.742 2.5
"139430" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 5 5 0.00063104 0.00315018 0.99684982 96694 305 482698 0.99726984 6759800 69.909 2.470554
"139431" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 5 5 0.00063092 0.00314958 0.99685042 96816 305 483315 0.99719211 6557813 67.735 2.485993
"139432" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 10 5 0.00052202 0.0026067 0.9973933 96624 252 482489 0.99672948 5888419 60.942 2.5
"139433" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 10 5 0.00047106 0.00235252 0.99764748 96389 227 481380 0.99699748 6277102 65.123 2.506998
"139434" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 10 5 0.00049783 0.00248607 0.99751393 96511 240 481958 0.99685599 6074498 62.941 2.503321
"139435" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 15 5 0.00085382 0.00426072 0.99573928 96372 411 480911 0.99461313 5405930 56.094 2.690487
"139436" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 15 5 0.00078195 0.00390261 0.99609739 96162 375 479935 0.99539956 5795722 60.27 2.663444
"139437" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 15 5 0.00081976 0.00409103 0.99590897 96272 394 480443 0.99498149 5592540 58.091 2.677672
"139438" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 20 5 0.00131367 0.00654801 0.99345199 95961 628 478321 0.99259161 4925019 51.323 2.635326
"139439" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 20 5 0.00104039 0.00518883 0.99481117 95787 497 477727 0.99463643 5315787 55.496 2.5688
"139440" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 20 5 0.00118426 0.00590453 0.99409547 95878 566 478032 0.99355613 5112097 53.319 2.603822
"139441" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 25 5 0.00165644 0.00824939 0.99175061 95333 786 474777 0.99062002 4446698 46.644 2.599728
"139442" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 25 5 0.00109932 0.00548176 0.99451824 95290 522 475165 0.99415675 4838060 50.772 2.538906
"139443" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 25 5 0.00139231 0.00693808 0.99306192 95312 661 474951 0.99229657 4634065 48.62 2.570892
"139444" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 30 5 0.00215563 0.01072322 0.98927678 94547 1014 470324 0.98715384 3971921 42.01 2.624019
"139445" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 30 5 0.00126787 0.00631993 0.99368007 94768 599 472388 0.9928752 4362896 46.038 2.578511
"139446" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 30 5 0.00173337 0.00863097 0.99136903 94650 817 471293 0.98988222 4159114 43.942 2.602373
"139447" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 35 5 0.0030695 0.01523654 0.98476346 93533 1425 464282 0.98242756 3501597 37.437 2.627199
"139448" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 35 5 0.00162291 0.00808316 0.99191684 94169 761 469022 0.9907414 3890508 41.314 2.607223
"139449" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 35 5 0.00237757 0.0118209 0.9881791 93833 1109 466524 0.9864294 3687821 39.302 2.617644
"139450" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 40 5 0.00409323 0.02026998 0.97973002 92108 1867 456123 0.97522198 3037316 32.976 2.635531
"139451" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 40 5 0.00215596 0.01072538 0.98927462 93408 1002 464680 0.98661814 3421485 36.63 2.646385
"139452" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 40 5 0.00315699 0.01566824 0.98433176 92724 1453 460193 0.98075175 3221297 34.741 2.640776
"139453" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 45 5 0.00612877 0.03021046 0.96978954 90241 2726 444821 0.96264824 2581192 28.603 2.659296
"139454" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 45 5 0.00334831 0.01661231 0.98338769 92406 1535 458462 0.97930209 2956805 31.998 2.676299
"139455" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 45 5 0.00476999 0.02358752 0.97641248 91271 2153 451335 0.97081474 2761103 30.252 2.667605
"139456" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 50 5 0.00934875 0.04574333 0.95425667 87514 4003 428207 0.94308432 2136371 24.412 2.660602
"139457" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 50 5 0.00519648 0.02567469 0.97432531 90871 2333 448972 0.96623958 2498344 27.493 2.693653
"139458" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 50 5 0.00729879 0.03588546 0.96411454 89118 3198 438163 0.95454242 2309768 25.918 2.676919
"139459" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 55 5 0.01454679 0.07034396 0.92965604 83511 5875 403835 0.91032876 1708164 20.454 2.664355
"139460" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 55 5 0.008935 0.04377957 0.95622043 88538 3876 433815 0.94175814 2049371 23.147 2.710865
"139461" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 55 5 0.01174261 0.05716093 0.94283907 85920 4911 418245 0.92602103 1871605 21.783 2.687596
"139462" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 60 5 0.02379832 0.11268906 0.88731094 77637 8749 367622 0.85882508 1304330 16.8 2.649893
"139463" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 60 5 0.015634 0.07544464 0.92455536 84661 6387 408549 0.90313831 1615556 19.083 2.689381
"139464" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 60 5 0.01965952 0.093992 0.906008 81009 7614 387304 0.88131034 1453360 17.941 2.669911
"139465" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 65 5 0.03789577 0.17368212 0.82631788 68888 11965 315723 0.79235822 936707 13.598 2.599942
"139466" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 65 5 0.02592947 0.1222287 0.8777713 78274 9567 368976 0.84323791 1207008 15.42 2.659231
"139467" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 65 5 0.03170287 0.1474393 0.8525607 73395 10821 341335 0.81859887 1066056 14.525 2.630626
"139468" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 70 5 0.05616492 0.24683339 0.75316661 56923 14051 250166 0.70753588 620984 10.909 2.548129
"139469" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 70 5 0.0435121 0.19704176 0.80295824 68707 13538 311135 0.76131569 838032 12.197 2.606783
"139470" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 70 5 0.04945543 0.22083834 0.77916166 62574 13819 279416 0.73595648 724721 11.582 2.579232
"139471" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 75 5 0.0837224 0.345651 0.654349 42873 14819 177001 0.6064977 370818 8.649 2.478777
"139472" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 75 5 0.06688263 0.28716626 0.71283374 55169 15843 236872 0.65728031 526897 9.551 2.540049
"139473" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 75 5 0.07454474 0.31441415 0.68558585 48755 15329 205638 0.63412874 445305 9.134 2.512171
"139474" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 80 5 0.11717246 0.44837503 0.55162497 28054 12579 107351 0.50846092 193816 6.909 2.383049
"139475" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 80 5 0.1029294 0.40749465 0.59250535 39326 16025 155691 0.54054539 290025 7.375 2.445297
"139476" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 80 5 0.10909654 0.42560983 0.57439017 33426 14226 130401 0.52661037 239666 7.17 2.418344
"139477" 356 "India" 2 "Medium" "2030-2035" 2033 1 "Male" 85 15 0.17897505 NA NA 15475 15475 86465 NA 86465 5.587 5.587371
"139478" 356 "India" 2 "Medium" "2030-2035" 2033 2 "Female" 85 15 0.17345491 NA NA 23301 23301 134334 NA 134334 5.765 5.765187
"139479" 356 "India" 2 "Medium" "2030-2035" 2033 3 "Both" 85 15 0.17571361 NA NA 19199 19199 109265 NA 109265 5.691 5.691079
"139480" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 0 1 0.02235735 0.02191901 0.97808099 100000 2192 98039 0.97615322 6939140 69.391 0.105517
"139481" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 0 1 0.02286496 0.02241261 0.97758739 100000 2241 98022 0.97484618 7335090 73.351 0.11731
"139482" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 0 1 0.02260081 0.02215574 0.97784426 100000 2216 98031 0.97553342 7128935 71.289 0.111173
"139483" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 1 4 0.00126986 0.00506394 0.99493606 97808 495 390037 0.9955455 6841101 69.944 1.586958
"139484" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 1 4 0.00166955 0.00665032 0.99334968 97759 650 389401 0.9947638 7237068 74.03 1.48737
"139485" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 1 4 0.00146156 0.00582529 0.99417471 97784 570 389736 0.995163 7030904 71.902 1.539194
"139486" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 5 5 0.00054459 0.00271927 0.99728073 97313 265 485902 0.99748972 6451063 66.292 2.5
"139487" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 5 5 0.00054663 0.00272935 0.99727065 97109 265 484871 0.99763577 6847667 70.516 2.463764
"139488" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 5 5 0.00054556 0.00272408 0.99727592 97215 265 485407 0.99755932 6641168 68.314 2.482714
"139489" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 10 5 0.00046067 0.00230072 0.99769928 97048 223 484683 0.99708251 5965161 61.466 2.5
"139490" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 10 5 0.00040941 0.00204497 0.99795503 96844 198 483725 0.99738823 6362796 65.702 2.508901
"139491" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 10 5 0.00043628 0.00217905 0.99782095 96950 211 484223 0.99722694 6155761 63.494 2.504235
"139492" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 15 5 0.00076889 0.00383767 0.99616233 96825 372 483269 0.99512047 5480478 56.602 2.696728
"139493" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 15 5 0.00068037 0.00339645 0.99660355 96646 328 482461 0.99598771 5879072 60.831 2.664874
"139494" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 15 5 0.00072687 0.00362825 0.99637175 96739 351 482880 0.9955277 5671538 58.627 2.681608
"139495" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 20 5 0.00119353 0.00595089 0.99404911 96453 574 480911 0.99326498 4997210 51.81 2.637447
"139496" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 20 5 0.00090955 0.00453772 0.99546228 96317 437 480525 0.99528489 5396610 56.03 2.572371
"139497" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 20 5 0.00105893 0.00528127 0.99471873 96388 509 480720 0.99421896 5188658 53.831 2.606602
"139498" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 25 5 0.00150513 0.00749856 0.99250144 95879 719 477672 0.99146442 4516299 47.104 2.600565
"139499" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 25 5 0.00097179 0.00484738 0.99515262 95880 465 478260 0.99480092 4916085 51.273 2.544053
"139500" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 25 5 0.00125231 0.0062426 0.9937574 95879 599 477941 0.99304531 4707938 49.103 2.573777
"139501" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 30 5 0.00196341 0.00977152 0.99022848 95160 930 473594 0.98826694 4038627 42.44 2.625983
"139502" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 30 5 0.00113471 0.00565804 0.99434196 95415 540 475773 0.99357415 4437825 46.511 2.584359
"139503" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 30 5 0.00156975 0.00781935 0.99218065 95280 745 474617 0.99079316 4229997 44.395 2.60621
"139504" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 35 5 0.00281014 0.01395779 0.98604221 94231 1315 468038 0.98378998 3565033 37.833 2.631695
"139505" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 35 5 0.00147355 0.00734192 0.99265808 94876 697 472716 0.99151701 3962052 41.761 2.613954
"139506" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 35 5 0.0021724 0.0108062 0.9891938 94535 1022 470248 0.98749306 3755379 39.725 2.62323
"139507" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 40 5 0.0037997 0.0188298 0.9811702 92915 1750 460451 0.97680385 3096995 33.331 2.641965
"139508" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 40 5 0.00198996 0.00990357 0.99009643 94179 933 468706 0.98755347 3489336 37.05 2.652806
"139509" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 40 5 0.00293029 0.01455111 0.98544889 93514 1361 464366 0.9819914 3285132 35.13 2.647173
"139510" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 45 5 0.00576994 0.02846625 0.97153375 91166 2595 449770 0.96456642 2636544 28.92 2.6655
"139511" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 45 5 0.00313018 0.01553811 0.98446189 93246 1449 462872 0.98053537 3020631 32.394 2.68132
"139512" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 45 5 0.00448667 0.02220158 0.97779842 92153 2046 456004 0.97237277 2820766 30.61 2.67319
"139513" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 50 5 0.00890863 0.04363593 0.95636407 88571 3865 433833 0.94537091 2186774 24.69 2.666252
"139514" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 50 5 0.00490283 0.02424042 0.97575958 91797 2225 453862 0.96804392 2557759 27.863 2.696958
"139515" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 50 5 0.00693418 0.0341223 0.9658777 90107 3075 443406 0.95658453 2364762 26.244 2.681387
"139516" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 55 5 0.01400981 0.06783356 0.93216644 84706 5746 410133 0.91324614 1752941 20.694 2.668729
"139517" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 55 5 0.00846189 0.04150625 0.95849375 89572 3718 439359 0.9446992 2103896 23.488 2.713068
"139518" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 55 5 0.01123756 0.05476669 0.94523331 87032 4766 424155 0.92897583 1921356 22.076 2.690885
"139519" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 60 5 0.02303507 0.10926884 0.89073116 78960 8628 374553 0.86275062 1342808 17.006 2.653363
"139520" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 60 5 0.01483787 0.07173345 0.92826655 85854 6159 415062 0.90757601 1664537 19.388 2.692633
"139521" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 60 5 0.01886953 0.09037968 0.90962032 82266 7435 394030 0.88557185 1497202 18.2 2.673319
"139522" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 65 5 0.03682775 0.16920789 0.83079211 70332 11901 323145 0.79711209 968255 13.767 2.603985
"139523" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 65 5 0.0247487 0.11698034 0.88301966 79696 9323 376700 0.84942633 1249476 15.678 2.663938
"139524" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 65 5 0.03055204 0.14246676 0.85753324 74831 10661 348942 0.82422099 1103172 14.742 2.635134
"139525" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 70 5 0.05484026 0.24175304 0.75824696 58431 14126 257583 0.71293559 645110 11.04 2.552514
"139526" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 70 5 0.04175151 0.18984014 0.81015986 70373 13360 319979 0.76887757 872775 12.402 2.613279
"139527" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 70 5 0.04786098 0.21451004 0.78548996 64170 13765 287605 0.7426747 754230 11.754 2.584916
"139528" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 75 5 0.08200037 0.33988175 0.66011825 44305 15059 183640 0.61200482 387527 8.747 2.484068
"139529" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 75 5 0.06472295 0.27929336 0.72070664 57013 15923 246025 0.66495444 552796 9.696 2.548147
"139530" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 75 5 0.07251875 0.30730833 0.69269167 50405 15490 213597 0.64087566 466625 9.258 2.519234
"139531" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 80 5 0.11534826 0.44325759 0.55674241 29247 12964 112389 0.51269229 203887 6.971 2.389276
"139532" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 80 5 0.1005006 0.40013295 0.59986705 41090 16441 163595 0.5466249 306772 7.466 2.454343
"139533" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 80 5 0.10695611 0.41933725 0.58066275 34915 14641 136889 0.5317653 253029 7.247 2.426053
"139534" 356 "India" 2 "Medium" "2035-2040" 2038 1 "Male" 85 15 0.17795939 NA NA 16283 16283 91498 NA 91498 5.619 5.61926
"139535" 356 "India" 2 "Medium" "2035-2040" 2038 2 "Female" 85 15 0.17215461 NA NA 24648 24648 143176 NA 143176 5.809 5.808732
"139536" 356 "India" 2 "Medium" "2035-2040" 2038 3 "Both" 85 15 0.17456412 NA NA 20274 20274 116139 NA 116139 5.729 5.728554
"139537" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 0 1 0.01956005 0.01922085 0.98077915 100000 1922 98266 0.97910281 7015120 70.151 0.09776
"139538" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 0 1 0.02000415 0.01965387 0.98034613 100000 1965 98249 0.97796496 7420640 74.206 0.109072
"139539" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 0 1 0.01977356 0.01942903 0.98057097 100000 1943 98258 0.97856216 7209630 72.096 0.103198
"139540" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 1 4 0.0010904 0.0043502 0.9956498 98078 427 391286 0.99612608 6916854 70.524 1.595088
"139541" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 1 4 0.00143361 0.00571388 0.99428612 98035 560 390733 0.9955099 7322391 74.692 1.491864
"139542" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 1 4 0.0012554 0.00500619 0.99499381 98057 491 391023 0.99582273 7111373 72.523 1.545461
"139543" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 5 5 0.00049327 0.00246332 0.99753668 97651 241 487655 0.99770961 6525569 66.825 2.5
"139544" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 5 5 0.00047291 0.00236169 0.99763831 97474 230 486787 0.99795518 6931658 71.113 2.457161
"139545" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 5 5 0.00048353 0.00241469 0.99758531 97566 236 487237 0.99782727 6720349 68.88 2.479502
"139546" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 10 5 0.00042385 0.00211703 0.99788297 97411 206 486538 0.99727836 6037914 61.984 2.5
"139547" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 10 5 0.00035539 0.00177538 0.99822462 97244 173 485792 0.99773079 6444871 66.275 2.510857
"139548" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 10 5 0.00039119 0.00195403 0.99804597 97331 190 486179 0.99749239 6233112 64.041 2.50518
"139549" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 15 5 0.00072574 0.00362264 0.99637736 97204 352 485214 0.99537085 5551376 57.11 2.703653
"139550" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 15 5 0.00059134 0.00295264 0.99704736 97072 287 484689 0.99650454 5959079 61.388 2.666314
"139551" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 15 5 0.00066179 0.00330388 0.99669612 97140 321 484959 0.99590527 5746933 59.161 2.685886
"139552" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 20 5 0.00113477 0.00565866 0.99434134 96852 548 482968 0.99359814 5066162 52.308 2.63879
"139553" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 20 5 0.00079431 0.0039639 0.9960361 96785 384 482995 0.99585971 5474390 56.562 2.575889
"139554" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 20 5 0.00097311 0.00485425 0.99514575 96819 470 482974 0.99466891 5261974 54.348 2.608924
"139555" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 25 5 0.00142899 0.00712055 0.99287945 96304 686 479876 0.99190016 4583194 47.591 2.600127
"139556" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 25 5 0.00085803 0.00428113 0.99571887 96401 413 480995 0.99538038 4991395 51.777 2.549086
"139557" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 25 5 0.00115808 0.0057742 0.9942258 96350 556 480399 0.99355053 4779000 49.601 2.575909
"139558" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 30 5 0.00186139 0.00926599 0.99073401 95619 886 475989 0.98889017 4103318 42.913 2.625391
"139559" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 30 5 0.00101402 0.00505773 0.99494227 95989 485 478773 0.99421419 4510400 46.989 2.590061
"139560" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 30 5 0.00145893 0.00726927 0.99273073 95793 696 477301 0.99142304 4298601 44.874 2.608611
"139561" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 35 5 0.0026577 0.0132054 0.9867946 94733 1251 470701 0.98463828 3627329 38.29 2.632212
"139562" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 35 5 0.00133554 0.00665654 0.99334346 95503 636 476003 0.99224237 4031627 42.215 2.620567
"139563" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 35 5 0.00202772 0.01009006 0.98990994 95097 960 473207 0.98827509 3821301 40.183 2.626664
"139564" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 40 5 0.00360571 0.01787664 0.98212336 93482 1671 463470 0.97794467 3156629 33.767 2.643566
"139565" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 40 5 0.00183313 0.00912651 0.99087349 94867 866 472310 0.98844622 3555624 37.48 2.659175
"139566" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 40 5 0.00275641 0.01369337 0.98630663 94137 1289 467658 0.98298959 3348094 35.566 2.651044
"139567" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 45 5 0.00548838 0.02709491 0.97290509 91810 2488 453248 0.96625279 2693159 29.334 2.666733
"139568" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 45 5 0.00292051 0.01450455 0.98549545 94002 1363 466853 0.98173331 3083313 32.801 2.686288
"139569" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 45 5 0.00424773 0.02103107 0.97896893 92848 1953 459703 0.97377684 2880436 31.023 2.676181
"139570" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 50 5 0.00848009 0.04157809 0.95842191 89323 3714 437952 0.9478802 2239911 25.077 2.667637
"139571" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 50 5 0.00461575 0.02283634 0.97716366 92638 2116 458326 0.96981827 2616460 28.244 2.70021
"139572" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 50 5 0.00658588 0.03243458 0.96756542 90896 2948 447649 0.95869335 2420732 26.632 2.683603
"139573" 356 "India" 2 "Medium" "2040-2045" 2043 1 "Male" 55 5 0.01335767 0.06477263 0.93522737 85609 5545 415126 0.91715275 1801959 21.049 2.670255
"139574" 356 "India" 2 "Medium" "2040-2045" 2043 2 "Female" 55 5 0.00799629 0.03926412 0.96073588 90523 3554 444493 0.9476121 2158134 23.841 2.715235
"139575" 356 "India" 2 "Medium" "2040-2045" 2043 3 "Both" 55 5 0.01068387 0.05213417 0.94786583 87947 4585 429158 0.93237515 1973084 22.435 2.692687
